steps,currentTime,done,speed,reward,gap,fuel,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
4274,89.175,0,53.54651641845703,0.6211475003637688,0.3998522796589537,29.663076400756836,104.96022033691406,-3.632258415222168,7938.1796875,12.734999656677246,0.0,1.0,5,31895,-3.7889037132263184,-0.24722552299499512,53.41172409057617,-0.07142569869756699,0.01335172075778246,-0.08928405493497849,-0.0355469174683094,1,4265.81823044928,0.0,0.047187061865770374,1.0,-1.0,0.12747366726398468,0.04145736247301102,-0.7513332962989807,2778,0.0
4275,89.217,0,53.666717529296875,0.6233015356605834,0.38569667838692384,29.662948608398438,104.80633544921875,-1.4874845743179321,7949.31884765625,0.4050000011920929,0.020263705402612686,1.0,5,31899,-3.86934494972229,-0.19973735511302948,53.526676177978516,-0.07560525089502335,0.018028894439339638,-0.08982603251934052,-0.0033862704876810312,1,4268.067158074875,0.0,0.0014319996134872781,1.0,-0.6059181392192841,-0.3431629538536072,0.5365346670150757,0.8210039138793945,2779,0.0
4276,89.256,0,53.76974105834961,0.6250486061338836,0.37545813256574695,29.662830352783203,104.6502456665039,0.6554492115974426,7976.701171875,-0.7649999856948853,0.0169222354888916,1.0,5,31903,-3.9421322345733643,-0.18288229405879974,53.624725341796875,-0.07851016521453857,0.019431322813034058,-0.06198853626847267,0.00810704380273819,1,4270.162312871369,0.0,-0.0028004768519167555,1.0,-0.6344095505774021,-0.031743571162223816,0.8879031538963318,-0.05935710668563843,2780,0.0
4277,89.295,0,53.885276794433594,0.6267224266499427,0.36931971156388826,29.66271209716797,104.49137115478516,2.802605152130127,7994.4541015625,-12.420000076293945,0.00028641210519708693,1.0,5,31907,-3.98632550239563,-0.24164730310440063,53.73707962036133,-0.08004454523324966,0.01845466159284115,-0.006777355447411537,0.04918249696493149,1,4272.262616311695,0.0,-0.04604309156820818,1.0,-0.933132354170084,-0.32431960105895996,0.8134190440177917,-0.6223391890525818,2782,0.0
4278,89.337,0,54.00155258178711,0.6283564694509568,0.3641036338855203,29.66258430480957,104.3313980102539,4.96131706237793,8046.7109375,-8.460000038146973,0.0,1.0,5,31911,-3.989393949508667,-0.3727586567401886,53.85270309448242,-0.07883930206298828,0.016174331307411194,0.05139908939599991,0.06079768389463425,1,4274.52630338294,0.0,-0.03132259112135216,1.0,-1.0,0.11040374636650085,0.5298001766204834,-0.6196686029434204,2783,0.0
4279,89.376,0,54.11728286743164,0.6298993517674605,0.36047712686365097,29.662466049194336,104.17198181152344,7.117593765258789,8052.921875,-8.639999389648438,0.0006030765362083912,1.0,5,31915,-3.9722673892974854,-0.4354017376899719,53.96954345703125,-0.07622625678777695,0.014736738055944443,0.08157460391521454,-0.005306554492563009,1,4276.63553113924,0.0,-0.03197136276685342,1.0,-0.908922515809536,-0.0048657869920134544,0.7780916094779968,0.189744770526886,2785,0.0
4280,89.415,0,54.24308776855469,0.6315063489736537,0.35784659479239944,29.66234588623047,104.01383972167969,9.278912544250488,8036.9375,-4.589999675750732,0.0,1.0,5,31919,-3.9361448287963867,-0.41995128989219666,54.09845733642578,-0.07260093092918396,0.013704716227948666,0.09555983543395996,-0.05048574134707451,1,4278.746818353073,0.0,-0.01690975983910903,1.0,-1.0,0.1129620149731636,0.9025576710700989,-0.9417089819908142,2786,0.0
4281,89.457,0,54.36957931518555,0.6330651215810806,0.3562622783755082,29.66221809387207,103.85462951660156,11.481546401977539,8052.80712890625,9.044999122619629,0.0,1.0,5,31923,-3.913215398788452,-0.34783002734184265,54.227455139160156,-0.06915347278118134,0.014959216117858887,0.04820992425084114,-0.030706755816936493,1,4281.031099999644,0.0,0.03338439355320588,1.0,-1.0,0.37720611691474915,0.6258237361907959,-0.8559290766716003,2787,0.0
4282,89.496,0,54.486507415771484,0.634378292571354,0.35714890421240303,29.662097930908203,103.69786834716797,13.655373573303223,8067.5205078125,2.700000047683716,0.0,1.0,5,31927,-3.9082934856414795,-0.2887452244758606,54.34539031982422,-0.0688324049115181,0.019581858068704605,-0.016756920143961906,-0.007369994651526213,1,4283.150968286529,0.0,0.009943965475031291,1.0,-1.0,-0.17580319941043854,0.7336198091506958,-0.4791657030582428,2789,0.0
4283,89.538,0,54.6080207824707,0.6357272621627187,0.3583537170278007,29.661970138549805,103.5414047241211,15.84212589263916,8087.01953125,-6.434999465942383,0.005175197497010231,1.0,5,31931,-3.8668198585510254,-0.25674715638160706,54.4703369140625,-0.06975618004798889,0.018870344385504723,-0.011295807547867298,0.011074935086071491,1,4285.437309390632,0.0,-0.023804482420018758,1.0,-0.7768504470586777,-0.25311335921287537,0.4703967869281769,0.4648949205875397,2790,0.0
4284,89.577,0,54.71824264526367,0.6369782812872974,0.35894117768357714,29.661849975585938,103.3861083984375,18.042234420776367,8120.3896484375,-1.2149999141693115,0.0,1.0,5,31935,-3.8347620964050293,-0.2826034128665924,54.58297348022461,-0.06957463175058365,0.014028881676495075,0.014734262600541115,0.045887935906648636,1,4287.573310094856,0.0,-0.00457411480419978,1.0,-1.0,0.1442277431488037,0.9737254977226257,-0.5381748676300049,2792,0.0
4285,89.616,0,54.824127197265625,0.6380513376426322,0.36185142817092864,29.661727905273438,103.2325439453125,20.227676391601562,8150.17822265625,15.974998474121094,0.0,1.0,5,31939,-3.871952772140503,-0.3491865396499634,54.68611145019531,-0.06930993497371674,0.01599683240056038,-0.023774590343236923,0.01230792235583067,1,4289.7096540420025,0.0,0.05912714230544225,1.0,-1.0,0.47775939106941223,0.624467134475708,-0.406523197889328,2793,0.0
4286,89.658,0,54.94480514526367,0.6389948369051129,0.3702410953004299,29.661598205566406,103.07535552978516,22.417722702026367,8151.33251953125,9.719999313354492,0.0,1.0,5,31943,-3.9781904220581055,-0.3304450511932373,54.79960250854492,-0.0724434182047844,0.025025419890880585,-0.10796388238668442,-0.06585496664047241,1,4292.013157292211,0.0,0.03605568187958852,1.0,-1.0,-0.17303594946861267,0.185599684715271,-0.9275123476982117,2795,0.0
4287,89.697,0,55.06499481201172,0.6396498756534276,0.38372948481789065,29.66147804260254,102.91326141357422,24.619335174560547,8153.734375,13.274999618530273,0.0,1.0,5,31947,-4.116034030914307,-0.315470814704895,54.910037994384766,-0.07728354632854462,0.026411809027194977,-0.135904461145401,0.029069682583212852,1,4294.159112041176,0.0,0.049066301087805186,1.0,-1.0,0.09757963567972183,0.21741335093975067,-0.6989370584487915,2796,0.0
4288,89.736,0,55.167945861816406,0.6396768506710996,0.40491809730690964,29.66135597229004,102.7449722290039,26.82010841369629,8197.08984375,2.8349997997283936,0.0,1.0,5,31951,-4.274936199188232,-0.37815365195274353,55.00076675415039,-0.08286109566688538,0.022794151678681374,-0.13777580857276917,0.06112762913107872,1,4296.30987219105,0.0,0.010459608982273494,1.0,-1.0,-0.28955018520355225,0.9134059548377991,-0.9185584783554077,2797,0.0
